CD_CB;CD_CB_SUP;LEVEL;LB_LEVEL;FRANCE;label
51.1113;51.111;6;Niveau 6;TRUE;Couronnes de buttes à Sphagnum rubellum
51.1114;51.111;6;Niveau 6;TRUE;Buttes de Sphagnum rubellum
51.1115;51.111;6;Niveau 6;TRUE;Buttes de Sphagnum imbricatum
51.1116;51.111;6;Niveau 6;TRUE;Buttes de Sphagnum papillosum
51.1117;51.111;6;Niveau 6;TRUE;Buttes de Sphagnum capillifolium
51.112;51.11;5;Niveau 5;TRUE;Bases des buttes et pelouses de Sphaignes vertes
51.113;51.11;5;Niveau 5;TRUE;Buttes à buissons nains
51.1131;51.113;6;Niveau 6;TRUE;Buttes à buissons de Callune prostrée
51.1132;51.113;6;Niveau 6;TRUE;Buttes à buissons de Bruyère tétragone
51.1133;51.113;6;Niveau 6;TRUE;Buttes à buissons de Camarine
51.1134;51.113;6;Niveau 6;TRUE;Buttes à buissons de Vaccinium
51.1135;51.113;6;Niveau 6;FALSE;
51.1136;51.113;6;Niveau 6;TRUE;Buttes à buissons de Myrte des marais (ou piment royal)
51.114;51.11;5;Niveau 5;TRUE;Communautés de tourbières bombées à Trichophorum cespitosum
51.115;51.11;5;Niveau 5;TRUE;Tourbières bombées à Erica et Sphagnum
51.12;51.1;4;Niveau 4;TRUE;Tourbières basses (Schlenken)
51.121;51.12;5;Niveau 5;TRUE;Chenaux, cuvettes profondes
51.122;51.12;5;Niveau 5;TRUE;Chenaux superficiels, cuvettes peu profondes
51.13;51.1;4;Niveau 4;TRUE;Mares de tourbières
51.131;51.13;5;Niveau 5;TRUE;Dépressions tourbeuses (Kolk)
51.132;51.13;5;Niveau 5;TRUE;Autres mares de tourbières
51.14;51.1;4;Niveau 4;TRUE;Suintements et rigoles de tourbières
51.141;51.14;5;Niveau 5;TRUE;Tourbières à Narthecium
51.142;51.14;5;Niveau 5;TRUE;Rigoles à Myrte des marais
51.143;51.14;5;Niveau 5;TRUE;Autres communautés des rigoles et chenaux de tourbières
51.15;51.1;4;Niveau 4;TRUE;Garnitures de bordure (lagg)
51.16;51.1;4;Niveau 4;TRUE;Pré-bois tourbeux
51.2;51;3;Niveau 3;TRUE;Tourbières à Molinie bleue
52;5;2;Niveau 2;TRUE;Tourbières de couverture
52.1;52;3;Niveau 3;FALSE;
52.11;52.1;4;Niveau 4;FALSE;
52.12;52.1;4;Niveau 4;FALSE;
52.13;52.1;4;Niveau 4;FALSE;
52.14;52.1;4;Niveau 4;FALSE;
52.15;52.1;4;Niveau 4;FALSE;
52.16;52.1;4;Niveau 4;FALSE;
52.2;52;3;Niveau 3;FALSE;
52.21;52.2;4;Niveau 4;FALSE;
52.22;52.2;4;Niveau 4;FALSE;
52.23;52.2;4;Niveau 4;FALSE;
52.24;52.2;4;Niveau 4;FALSE;
52.25;52.2;4;Niveau 4;FALSE;
52.26;52.2;4;Niveau 4;FALSE;
52.27;52.2;4;Niveau 4;FALSE;
53;5;2;Niveau 2;TRUE;Végétation de ceinture des bords des eaux
53.1;53;3;Niveau 3;TRUE;Roselières
53.11;53.1;4;Niveau 4;TRUE;Phragmitaies
53.111;53.11;5;Niveau 5;TRUE;Phragmitaies inondées
53.112;53.11;5;Niveau 5;TRUE;Phragmitaies sèches
53.113;53.11;5;Niveau 5;TRUE;Phagmitaies géantes
53.12;53.1;4;Niveau 4;TRUE;Scirpaies lacustres
53.13;53.1;4;Niveau 4;TRUE;Typhaies
53.14;53.1;4;Niveau 4;TRUE;Roselières basses
53.141;53.14;5;Niveau 5;TRUE;Communautés de Sagittaires
53.142;53.14;5;Niveau 5;TRUE;Communautés à Rubanier négligé
53.143;53.14;5;Niveau 5;TRUE;Communautés à Rubanier rameux
53.144;53.14;5;Niveau 5;TRUE;Communautés avec Acore vrai
53.145;53.14;5;Niveau 5;TRUE;Communautés à Jonc fleuri
53.146;53.14;5;Niveau 5;TRUE;Communautés d'Oenanthe aquatica et de Rorippa amphibia
53.147;53.14;5;Niveau 5;TRUE;Communautés de Prêles d'eau
53.148;53.14;5;Niveau 5;TRUE;Communautés de Grande Berle
53.149;53.14;5;Niveau 5;TRUE;Végétation à Hippuris vulgaris
53.14A;53.14;5;Niveau 5;TRUE;Végétation à Eleocharis palustris
53.15;53.1;4;Niveau 4;TRUE;Végétation à Glyceria maxima
53.16;53.1;4;Niveau 4;TRUE;Végétation à Phalaris arundinacea
53.17;53.1;4;Niveau 4;TRUE;Végétation à Scirpes halophiles
53.2;53;3;Niveau 3;TRUE;Communautés à grandes Laîches
53.21;53.2;4;Niveau 4;TRUE;Peuplements de grandes Laîches (Magnocariçaies)
53.211;53.21;5;Niveau 5;TRUE;Cariçaies à laîche distique
53.212;53.21;5;Niveau 5;TRUE;Cariçaies à laîche aiguë et communautés s'y rapportant
53.2121;53.212;6;Niveau 6;TRUE;Cariçaies à laîche aiguë
53.2122;53.212;6;Niveau 6;TRUE;Cariçaies à laîche des marais
53.2123;53.212;6;Niveau 6;FALSE;
53.2124;53.212;6;Niveau 6;FALSE;
53.2125;53.212;6;Niveau 6;FALSE;
53.2126;53.212;6;Niveau 6;FALSE;
53.213;53.21;5;Niveau 5;TRUE;Cariçaies à Carex riparia
53.214;53.21;5;Niveau 5;TRUE;Cariçaies à Carex rostrata et à Carex vesicaria
53.2141;53.214;6;Niveau 6;TRUE;Cariçaies à Carex rostrata
53.2142;53.214;6;Niveau 6;TRUE;Cariçaies à Carex vesicaria
53.215;53.21;5;Niveau 5;TRUE;Cariçaies à Carex elata et de Carex cespitosa
53.2151;53.215;6;Niveau 6;TRUE;Cariçaies à Carex elata
53.2152;53.215;6;Niveau 6;TRUE;Cariçaies à Carex cespitosa
53.216;53.21;5;Niveau 5;TRUE;Cariçaies à Carex paniculata
53.217;53.21;5;Niveau 5;TRUE;Cariçaies à Carex appropinquata
53.218;53.21;5;Niveau 5;TRUE;Cariçaies à Carex pseudocyperus
53.219;53.21;5;Niveau 5;TRUE;Cariçaies à Carex vulpina
53.2191;53.219;6;Niveau 6;TRUE;Cariçaies à Carex vulpina
53.2192;53.219;6;Niveau 6;TRUE;Cariçaies à Carex cuprina
53.21A;53.21;5;Niveau 5;TRUE;Végétation à Carex buxbaumii
53.22;53.2;4;Niveau 4;FALSE;
53.221;53.22;5;Niveau 5;FALSE;
53.222;53.22;5;Niveau 5;FALSE;
53.23;53.2;4;Niveau 4;FALSE;
53.3;53;3;Niveau 3;TRUE;Végétation à Cladium mariscus
53.31;53.3;4;Niveau 4;TRUE;Cladiaies des bas-marais
53.32;53.3;4;Niveau 4;FALSE;
53.33;53.3;4;Niveau 4;TRUE;Cladiaies riveraines
53.4;53;3;Niveau 3;TRUE;Bordures à Calamagrostis des eaux courantes
53.5;53;3;Niveau 3;TRUE;Jonchaies hautes
53.6;53;3;Niveau 3;TRUE;Formations riveraines de Cannes
53.61;53.6;4;Niveau 4;TRUE;Communautés avec les Cannes de Ravenne
53.62;53.6;4;Niveau 4;TRUE;Peuplements de Cannes de Provence
54;5;2;Niveau 2;TRUE;Bas-marais, tourbières de transition et sources
54.1;54;3;Niveau 3;TRUE;Sources
54.11;54.1;4;Niveau 4;TRUE;Sources d'eaux douces pauvres en bases
54.111;54.11;5;Niveau 5;TRUE;Sources d'eaux douces à Bryophytes
54.112;54.11;5;Niveau 5;TRUE;Sources à Cardamines
54.113;54.11;5;Niveau 5;FALSE;
54.12;54.1;4;Niveau 4;TRUE;Sources d'eaux dures
54.121;54.12;5;Niveau 5;TRUE;Cônes de tufs
54.122;54.12;5;Niveau 5;TRUE;Sources calcaires
54.2;54;3;Niveau 3;TRUE;Bas-marais alcalins (tourbières basses alcalines)
54.21;54.2;4;Niveau 4;TRUE;Bas-marais à Schoenus nigricans (choin noir)
54.22;54.2;4;Niveau 4;TRUE;Bas-marais à Schoenus ferrugineus
54.221;54.22;5;Niveau 5;TRUE;Bas-marais péri-alpins à Schoenus ferrugineus (choin ferrugineux)
54.222;54.22;5;Niveau 5;FALSE;
54.223;54.22;5;Niveau 5;FALSE;
54.23;54.2;4;Niveau 4;TRUE;Tourbières basses à Carex davalliana
54.231;54.23;5;Niveau 5;TRUE;Bas-marais à Carex davalliana floristiquement riches
54.232;54.23;5;Niveau 5;TRUE;Bas-marais à Carex davalliana et Trichophorum cespitosum
54.24;54.2;4;Niveau 4;TRUE;Bas-marais alcalins pyrénéens
54.25;54.2;4;Niveau 4;TRUE;Bas-marais à Carex dioica, C. pulicaris, C. flava
54.251;54.25;5;Niveau 5;FALSE;
54.252;54.25;5;Niveau 5;FALSE;
54.253;54.25;5;Niveau 5;TRUE;Bas-marais à Carex flava médio-européens
54.254;54.25;5;Niveau 5;FALSE;
54.255;54.25;5;Niveau 5;FALSE;
54.256;54.25;5;Niveau 5;FALSE;
54.26;54.2;4;Niveau 4;TRUE;Bas-marais à Carex nigra
54.27;54.2;4;Niveau 4;FALSE;
54.28;54.2;4;Niveau 4;TRUE;Bas-marais à Carex frigida
54.29;54.2;4;Niveau 4;FALSE;
54.2A;54.2;4;Niveau 4;TRUE;Bas-marais à Eleocharis quinqueflora
54.2B;54.2;4;Niveau 4;FALSE;
54.2C;54.2;4;Niveau 4;TRUE;Bas-marais alcalins à Carex rostrata
54.2D;54.2;4;Niveau 4;TRUE;Tourbières basses alcalines à Scirpus hudsonianus
54.2E;54.2;4;Niveau 4;TRUE;Bas-marais alcalins à Trichophorum cespitosum
54.2F;54.2;4;Niveau 4;TRUE;Bas-marais médio-européens à Blysmus compressus
54.2G;54.2;4;Niveau 4;TRUE;Bas-marais alcalins à petites herbes
54.2H;54.2;4;Niveau 4;TRUE;Bas-marais alcalins dunaires à Carex trinervis
54.2I;54.2;4;Niveau 4;TRUE;Bas-marais à hautes herbes
54.3;54;3;Niveau 3;TRUE;Gazons riverains arctico-alpins
54.31;54.3;4;Niveau 4;TRUE;Gazons riverains arctico-alpins à élyne fausse Laîche
54.32;54.3;4;Niveau 4;TRUE;Gazons riverains arctico-alpins à Carex maritima
54.33;54.3;4;Niveau 4;TRUE;Gazons riverains arctico-alpins à Typha
54.34;54.3;4;Niveau 4;FALSE;
54.4;54;3;Niveau 3;TRUE;Bas-marais acides
54.41;54.4;4;Niveau 4;TRUE;Ceintures lacustres à Eriophorum scheuchzeri
54.42;54.4;4;Niveau 4;TRUE;Tourbières basses à Carex nigra, C. canescens et C. echinata
54.421;54.42;5;Niveau 5;TRUE;Bas-marais alpins à Carex fusca
54.422;54.42;5;Niveau 5;TRUE;Bas-marais sub-atlantiques à Carex nigra, C. canescens et C. echinata
54.4221;54.422;6;Niveau 6;TRUE;Bas-marais acides sub-atlantiques à Carex
54.4222;54.422;6;Niveau 6;TRUE;Bas-marais acides subatlantiques à Carex et Juncus
54.4223;54.422;6;Niveau 6;TRUE;Bas-marais sub-atlantiques à Carex et Sphagnum
54.4224;54.422;6;Niveau 6;TRUE;Bas-marais sub-atlantiques à Carex, Juncus et Sphagnum
54.423;54.42;5;Niveau 5;FALSE;
54.4231;54.423;6;Niveau 6;FALSE;
54.4232;54.423;6;Niveau 6;FALSE;
54.4233;54.423;6;Niveau 6;FALSE;
54.424;54.42;5;Niveau 5;TRUE;Bas-marais acides pyrénéens à Laîche noire
54.425;54.42;5;Niveau 5;FALSE;
54.43;54.4;4;Niveau 4;FALSE;
54.44;54.4;4;Niveau 4;TRUE;Pozzines complexes à Carex intricata
54.441;54.44;5;Niveau 5;FALSE;
54.442;54.44;5;Niveau 5;TRUE;Pozzines complexes corses à Carex intricata
54.443;54.44;5;Niveau 5;FALSE;
54.45;54.4;4;Niveau 4;TRUE;Bas-marais acides à Trichophorum cespitosum
54.451;54.45;5;Niveau 5;TRUE;Bas-marais acides alpiens à Trichophorum cespitosum
54.452;54.45;5;Niveau 5;TRUE;Bas-marais acides pyrénéens à Trichophorum cespitosum
54.453;54.45;5;Niveau 5;FALSE;
54.454;54.45;5;Niveau 5;TRUE;Bas-marais acides sub-atlantiques à Trichophorum cespitosum
54.455;54.45;5;Niveau 5;TRUE;Bas-marais acides corses à Trichophorum cespitosum
54.46;54.4;4;Niveau 4;TRUE;Bas-marais à Eriophorum angustifolium
54.47;54.4;4;Niveau 4;FALSE;Bas-marais acides dunaires à Laîches
54.5;54;3;Niveau 3;TRUE;Tourbières de transition
54.51;54.5;4;Niveau 4;TRUE;Pelouses à Carex lasiocarpa
54.511;54.51;5;Niveau 5;TRUE;Pelouses de Carex lasiocarpa et Mousses brunes
54.512;54.51;5;Niveau 5;TRUE;Pelouses à Carex lasiocarpa et Sphaignes
54.52;54.5;4;Niveau 4;TRUE;Tourbières tremblantes à Carex diandra
54.53;54.5;4;Niveau 4;TRUE;Tourbières tremblantes à Carex rostrata
54.531;54.53;5;Niveau 5;TRUE;Tourbières tremblantes acidiclines à Carex rostrata
54.532;54.53;5;Niveau 5;TRUE;Tourbières tremblantes basiclines à Carex rostrata
54.5321;54.532;6;Niveau 6;TRUE;Tourbières tremblantes basiclines à Carex rostrata et Sphaignes
54.5322;54.532;6;Niveau 6;TRUE;Tourbières tremblantes basiclines à Carex rostrata et Mousses brunes
54.54;54.5;4;Niveau 4;TRUE;Pelouses à Carex limosa
54.541;54.54;5;Niveau 5;TRUE;Pelouses à Carex limosa des bourbiers et Mousses brunes
54.542;54.54;5;Niveau 5;TRUE;Pelouses à Carex limosa et Sphaignes
54.55;54.5;4;Niveau 4;TRUE;Pelouses à Carex chordorrhiza
54.56;54.5;4;Niveau 4;TRUE;Pelouses à Carex heleonastes
54.57;54.5;4;Niveau 4;TRUE;Tourbières tremblantes à Rhynchospora
54.58;54.5;4;Niveau 4;TRUE;Radeaux de Sphaignes et de Linaigrettes
54.59;54.5;4;Niveau 4;TRUE;Radeaux à Menyanthes trifoliata et Potentilla palustris
54.5A;54.5;4;Niveau 4;TRUE;Tourbières à Calla
54.5B;54.5;4;Niveau 4;TRUE;Tapis de Mousses brunes
54.5C;54.5;4;Niveau 4;TRUE;Tourbières tremblantes à Eriophorum vaginatum
54.5D;54.5;4;Niveau 4;TRUE;Tourbières tremblantes à Molinia caerulea
54.5E;54.5;4;Niveau 4;TRUE;Tourbières tremblantes à Calamagrostis stricta
54.5F;54.5;4;Niveau 4;TRUE;Tourbières tremblantes à Scirpus hudsonianus
54.5G;54.5;4;Niveau 4;FALSE;
54.6;54;3;Niveau 3;TRUE;Communautés à Rhynchospora alba
6;;1;Niveau 1;TRUE;ROCHERS CONTINENTAUX, EBOULIS ET SABLES
61;6;2;Niveau 2;TRUE;Eboulis
61.1;61;3;Niveau 3;TRUE;Eboulis siliceux alpins et nordiques
61.11;61.1;4;Niveau 4;TRUE;Eboulis siliceux alpins
61.111;61.11;5;Niveau 5;TRUE;Eboulis à Oxyria digyna
61.1111;61.111;6;Niveau 6;TRUE;Eboulis à Oxyria digyna des Alpes
61.1112;61.111;6;Niveau 6;TRUE;Eboulis du sud-ouest des Alpes à Oxyria digyna
61.1113;61.111;6;Niveau 6;TRUE;Eboulis pyrénéens à Oxyria
61.112;61.11;5;Niveau 5;TRUE;Eboulis à Androsace alpina
61.113;61.11;5;Niveau 5;TRUE;Eboulis à Luzule alpine
61.114;61.11;5;Niveau 5;TRUE;Eboulis siliceux et froids de blocailles
61.12;61.1;4;Niveau 4;TRUE;Eboulis siliceux des montagnes nordiques
61.2;61;3;Niveau 3;TRUE;Eboulis calcaires alpiens
61.21;61.2;4;Niveau 4;TRUE;Eboulis alpiens sur calcschistes
61.22;61.2;4;Niveau 4;TRUE;Eboulis alpiens à Tabouret à feuilles rondes
61.23;61.2;4;Niveau 4;TRUE;Eboulis calcaires fins
61.231;61.23;5;Niveau 5;TRUE;Eboulis à Petasites
61.232;61.23;5;Niveau 5;TRUE;Eboulis à Liondent des montagnes
61.2321;61.232;6;Niveau 6;TRUE;Eboulis à Liondent des montagnes des Alpes centrales
61.2322;61.232;6;Niveau 6;TRUE;Eboulis à Berardia
61.3;61;3;Niveau 3;TRUE;Eboulis ouest-méditerranéens et éboulis thermophiles
61.31;61.3;4;Niveau 4;TRUE;Eboulis thermophiles péri-alpins
61.311;61.31;5;Niveau 5;TRUE;Eboulis à Stipa calamagrostis
61.312;61.31;5;Niveau 5;TRUE;Eboulis calcaires sub-montagnards
61.3121;61.312;6;Niveau 6;TRUE;Eboulis à Galeopsis angustifolia
61.3122;61.312;6;Niveau 6;TRUE;Eboulis à Rumex scutatus
61.3123;61.312;6;Niveau 6;TRUE;Eboulis calcaires à Fougères
61.313;61.31;5;Niveau 5;TRUE;Eboulis à Leontodon hyoseroides
61.32;61.3;4;Niveau 4;TRUE;Eboulis provençaux
61.33;61.3;4;Niveau 4;TRUE;Eboulis pyrénéo-alpiens siliceux thermophiles
61.34;61.3;4;Niveau 4;TRUE;Eboulis calcaires pyrénéens
61.341;61.34;5;Niveau 5;TRUE;Eboulis calcaires fins pyrénéens
61.342;61.34;5;Niveau 5;TRUE;Eboulis calcaires grossiers pyrénéens
61.343;61.34;5;Niveau 5;TRUE;Eboulis calcaires des Pyrénées de haute altitude
61.344;61.34;5;Niveau 5;TRUE;Eboulis calcaires humides pyrénéens
61.345;61.34;5;Niveau 5;TRUE;Eboulis calcaires subalpins pyrénéens
61.35;61.3;4;Niveau 4;TRUE;Eboulis calcaires oro-cantabriques
61.351;61.35;5;Niveau 5;FALSE;
61.352;61.35;5;Niveau 5;FALSE;
61.353;61.35;5;Niveau 5;FALSE;
61.354;61.35;5;Niveau 5;FALSE;
61.355;61.35;5;Niveau 5;FALSE;
61.36;61.3;4;Niveau 4;FALSE;
61.37;61.3;4;Niveau 4;TRUE;Eboulis ibériques à fougères
61.38;61.3;4;Niveau 4;FALSE;
61.39;61.3;4;Niveau 4;FALSE;
61.391;61.39;5;Niveau 5;FALSE;
61.392;61.39;5;Niveau 5;FALSE;
61.3A;61.3;4;Niveau 4;FALSE;
61.3B;61.3;4;Niveau 4;FALSE;
61.4;61;3;Niveau 3;FALSE;
61.41;61.4;4;Niveau 4;FALSE;
61.411;61.41;5;Niveau 5;FALSE;
61.412;61.41;5;Niveau 5;FALSE;
61.413;61.41;5;Niveau 5;FALSE;
61.414;61.41;5;Niveau 5;FALSE;
61.415;61.41;5;Niveau 5;FALSE;
61.42;61.4;4;Niveau 4;FALSE;
62;6;2;Niveau 2;TRUE;Falaises continentales et rochers exposés
62.1;62;3;Niveau 3;TRUE;Végétation des falaises continentales calcaires
62.11;62.1;4;Niveau 4;TRUE;Falaises calcaires eu-méditerranéennes occidentales et oro-ibériques
62.111;62.11;5;Niveau 5;TRUE;Falaises calcaires eu-méditerranéennes occidentales
62.1111;62.111;6;Niveau 6;TRUE;Falaises calcaires ibéro-méditerranéennes
62.1112;62.111;6;Niveau 6;FALSE;
62.1113;62.111;6;Niveau 6;FALSE;
62.1114;62.111;6;Niveau 6;FALSE;
62.1115;62.111;6;Niveau 6;TRUE;Falaises méditerranéennes à Fougères
62.112;62.11;5;Niveau 5;FALSE;
62.1121;62.112;6;Niveau 6;FALSE;
62.1122;62.112;6;Niveau 6;FALSE;
62.1123;62.112;6;Niveau 6;FALSE;
62.12;62.1;4;Niveau 4;TRUE;Falaises calcaires des Pyrénées centrales
62.13;62.1;4;Niveau 4;TRUE;Falaises calcaires des Alpes ligures et des Apennins
62.14;62.1;4;Niveau 4;FALSE;
62.15;62.1;4;Niveau 4;TRUE;Falaises calcaires alpiennes et sub-méditerranéennes
62.151;62.15;5;Niveau 5;TRUE;Falaises calcaires ensoleillées des Alpes
62.152;62.15;5;Niveau 5;TRUE;Falaises calcaires médio-européennes à Fougères
62.16;62.1;4;Niveau 4;FALSE;
62.17;62.1;4;Niveau 4;FALSE;
62.171;62.17;5;Niveau 5;FALSE;
62.172;62.17;5;Niveau 5;FALSE;
62.173;62.17;5;Niveau 5;FALSE;
62.174;62.17;5;Niveau 5;FALSE;
62.175;62.17;5;Niveau 5;FALSE;
62.18;62.1;4;Niveau 4;FALSE;
62.19;62.1;4;Niveau 4;FALSE;
62.191;62.19;5;Niveau 5;FALSE;
62.192;62.19;5;Niveau 5;FALSE;
62.1A;62.1;4;Niveau 4;FALSE;
62.1B;62.1;4;Niveau 4;FALSE;
62.2;62;3;Niveau 3;TRUE;Végétation des falaises continentales siliceuses
62.21;62.2;4;Niveau 4;TRUE;Falaises siliceuses des montagnes médio-européennes
62.211;62.21;5;Niveau 5;TRUE;Falaises siliceuses pyrénéo-alpiennes
62.212;62.21;5;Niveau 5;TRUE;Falaises siliceuses hercyniennes
62.213;62.21;5;Niveau 5;TRUE;Falaises de serpentines hercyniennes
62.22;62.2;4;Niveau 4;FALSE;
62.221;62.22;5;Niveau 5;FALSE;
62.222;62.22;5;Niveau 5;FALSE;
62.23;62.2;4;Niveau 4;TRUE;Falaises siliceuses des Alpes sud-occidentales
62.24;62.2;4;Niveau 4;TRUE;Falaises des montagnes cyrno-sardes
62.25;62.2;4;Niveau 4;FALSE;
62.26;62.2;4;Niveau 4;TRUE;Falaises siliceuses catalano-languedociennes
62.27;62.2;4;Niveau 4;FALSE;
62.28;62.2;4;Niveau 4;TRUE;Falaises siliceuses provenço-ibériques
62.29;62.2;4;Niveau 4;FALSE;
62.3;62;3;Niveau 3;TRUE;Dalles rocheuses
62.4;62;3;Niveau 3;TRUE;Falaises continentales dénudées
62.41;62.4;4;Niveau 4;TRUE;Falaises continentales calcaires nues
62.42;62.4;4;Niveau 4;TRUE;Falaises continentales siliceuses nues
62.5;62;3;Niveau 3;TRUE;Falaises continentales humides
62.51;62.5;4;Niveau 4;TRUE;Falaises continentales humides méditerranéennes
62.52;62.5;4;Niveau 4;TRUE;Falaises continentales humides septentrionales
62.6;62;3;Niveau 3;FALSE;
63;6;2;Niveau 2;TRUE;Neiges et glaces éternelles
63.1;63;3;Niveau 3;TRUE;Névés
63.2;63;3;Niveau 3;TRUE;Glaciers rocheux
63.3;63;3;Niveau 3;TRUE;Glaciers
64;6;2;Niveau 2;TRUE;Dunes sableuses continentales
64.1;64;3;Niveau 3;TRUE;Dunes fluvio-glaciaires
64.11;64.1;4;Niveau 4;TRUE;Pelouses pionnières des dunes continentales
64.12;64.1;4;Niveau 4;TRUE;Pelouses siliceuses des dunes intérieures
64.13;64.1;4;Niveau 4;TRUE;Landes sur dunes continentales
64.131;64.13;5;Niveau 5;FALSE;
64.132;64.13;5;Niveau 5;TRUE;Autres landes sur dunes continentales
64.14;64.1;4;Niveau 4;TRUE;Fourrés sur dunes continentales
64.141;64.14;5;Niveau 5;TRUE;Peuplements de Juniperus communis sur dunes continentales
64.142;64.14;5;Niveau 5;TRUE;Autres fourrés sur dunes continentales
64.15;64.1;4;Niveau 4;FALSE;
64.16;64.1;4;Niveau 4;FALSE;
64.2;64;3;Niveau 3;FALSE;
64.3;64;3;Niveau 3;TRUE;Dunes paléo-côtières
64.4;64;3;Niveau 3;TRUE;Dunes fluviatiles
64.5;64;3;Niveau 3;TRUE;Dunes d'origine lacustre
64.6;64;3;Niveau 3;TRUE;Dunes continentales méditerranéennes
64.61;64.6;4;Niveau 4;TRUE;Dunes riveraines du Rhône
64.611;64.61;5;Niveau 5;TRUE;Prairies dunaires du Rhône
64.6111;64.611;6;Niveau 6;TRUE;Végétation de cannes sur dunes du Rhône
64.6112;64.611;6;Niveau 6;TRUE;Autres pelouses des dunes du Rhône
64.612;64.61;5;Niveau 5;TRUE;Fourrés dunaires du Rhône
64.613;64.61;5;Niveau 5;TRUE;Bois de Genévriers des dunes du Rhône
64.62;64.6;4;Niveau 4;FALSE;
65;6;2;Niveau 2;TRUE;Grottes
65.1;65;3;Niveau 3;FALSE;
65.2;65;3;Niveau 3;TRUE;Grottes de l'Italie septentrionale et du sud-est de la France avec Hydromantes italicus
65.3;65;3;Niveau 3;FALSE;
65.4;65;3;Niveau 3;TRUE;Autres grottes
66;6;2;Niveau 2;TRUE;Communautés des sites volcaniques
66.1;66;3;Niveau 3;FALSE;
66.2;66;3;Niveau 3;FALSE;
66.3;66;3;Niveau 3;FALSE;
66.4;66;3;Niveau 3;FALSE;
66.5;66;3;Niveau 3;FALSE;
66.6;66;3;Niveau 3;TRUE;Fumerolles
66.61;66.6;4;Niveau 4;FALSE;
66.62;66.6;4;Niveau 4;FALSE;
66.63;66.6;4;Niveau 4;FALSE;
66.64;66.6;4;Niveau 4;FALSE;
8;;1;Niveau 1;TRUE;Terres agricoles et paysages artificiels
81;8;2;Niveau 2;TRUE;Prairies améliorées
81.1;81;3;Niveau 3;TRUE;Prairies sèches améliorées
81.2;81;3;Niveau 3;TRUE;Prairies humides améliorées
82;8;2;Niveau 2;TRUE;Cultures
82.1;82;3;Niveau 3;TRUE;Champs d'un seul tenant intensément cultivés
82.11;82.1;4;Niveau 4;TRUE;Grandes cultures
82.12;82.1;4;Niveau 4;TRUE;Cultures et maraichage
82.2;82;3;Niveau 3;TRUE;Cultures avec marges de végétation spontanée
82.3;82;3;Niveau 3;TRUE;Culture extensive
82.4;82;3;Niveau 3;TRUE;Cultures inondées
82.41;82.4;4;Niveau 4;TRUE;Rizières
82.42;82.4;4;Niveau 4;TRUE;Cressonnières
83;8;2;Niveau 2;TRUE;Vergers, bosquets et plantations d'arbres
83.1;83;3;Niveau 3;TRUE;Vergers de hautes tiges
83.11;83.1;4;Niveau 4;TRUE;Oliveraies
83.111;83.11;5;Niveau 5;TRUE;Oliveraies traditionnelles
83.112;83.11;5;Niveau 5;TRUE;Oliveraies intensives
83.12;83.1;4;Niveau 4;TRUE;Châtaigneraies
83.13;83.1;4;Niveau 4;TRUE;Vergers à Noyers
83.14;83.1;4;Niveau 4;TRUE;Vergers à Amandiers
83.15;83.1;4;Niveau 4;TRUE;Vergers
83.151;83.15;5;Niveau 5;TRUE;Vergers septentrionaux
83.152;83.15;5;Niveau 5;TRUE;Vergers méridionaux
83.16;83.1;4;Niveau 4;TRUE;Vergers à agrumes
83.17;83.1;4;Niveau 4;FALSE;
83.18;83.1;4;Niveau 4;TRUE;Autres vergers à hautes tiges
83.2;83;3;Niveau 3;TRUE;Vergers à arbustes
83.21;83.2;4;Niveau 4;TRUE;Vignobles
83.211;83.21;5;Niveau 5;TRUE;Vignobles traditionnels
83.212;83.21;5;Niveau 5;TRUE;Vignobles intensifs
83.22;83.2;4;Niveau 4;TRUE;Vergers de basses tiges
83.3;83;3;Niveau 3;TRUE;Plantations
83.31;83.3;4;Niveau 4;TRUE;Plantations de conifères
83.311;83.31;5;Niveau 5;TRUE;Plantations de conifères indigènes
83.3111;83.311;6;Niveau 6;TRUE;Plantations de Sapins, d'Epicéas et de Mélèzes européens
83.3112;83.311;6;Niveau 6;TRUE;Plantations de Pins européens
83.3113;83.311;6;Niveau 6;TRUE;Plantations de Cyprès et de Genévriers européens
83.312;83.31;5;Niveau 5;TRUE;Plantations de conifères exotiques
83.3121;83.312;6;Niveau 6;TRUE;Plantations d'Epicéas, de Sapins exotiques, de Sapin de Douglas et de Cèdres
83.3122;83.312;6;Niveau 6;TRUE;Plantations de Pins exotiques
83.3123;83.312;6;Niveau 6;TRUE;Autres plantations de conifères exotiques
83.32;83.3;4;Niveau 4;TRUE;Plantations d'arbres feuillus
83.321;83.32;5;Niveau 5;TRUE;Plantations de Peupliers
83.3211;83.321;6;Niveau 6;TRUE;Plantations de Peupliers avec une strate herbacée élevée (Mégaphorbiaies)
83.3212;83.321;6;Niveau 6;TRUE;Autres plantations de Peupliers
83.322;83.32;5;Niveau 5;TRUE;Plantations d'Eucalyptus
83.323;83.32;5;Niveau 5;TRUE;Plantations de Chênes exotiques
83.324;83.32;5;Niveau 5;TRUE;Plantations de Robiniers
83.325;83.32;5;Niveau 5;TRUE;Autres plantations d'arbres feuillus
84;8;2;Niveau 2;TRUE;Alignements d'arbres, haies, petits bois, bocage, parcs
